usats;0
usava;0
usual;0
uteri;0
vacci;0
vagar;0
vagin;0
vagis;0
vague;0
valem;0
valen;0
valer;0
valia;0
valid;0
valls;0
valor;0
valua;0
vamba;0
vapor;0
varia;0
varis;0
vasos;0
vasta;0
vasts;0
vedar;0
vedat;0
vegeu;0
vegin;0
veiem;0
veien;0
veina;0
veins;0
vejam;0
veler;0
veles;0
velic;0
vella;0
vells;0
veloç;0
venen;0
venes;0
venia;0
venir;0
veniu;0
venja;0
venta;0
vents;0
venut;0
veraç;0
verat;0
verbs;0
verda;0
verds;0
verge;0
vesar;0
vespa;0
vetes;0
veuen;0
veure;0
vials;0
vibra;0
vibro;0
vicis;0
video;0
vides;0
vidre;0
vidua;0
vigor;0
viles;0
vinil;0
vinte;0
vinya;0
viola;0
violi;0
viral;0
virar;0
virat;0
viric;0
virus;0
visar;0
visat;0
visca;0
visio;0
visor;0
vista;0
vital;0
viuda;0
viudo;0
viuen;0
viure;0
vivaç;0
viver;0
vives;0
vivia;0
vivid;0
vivim;0
vocal;0
vogar;0
vogia;0
volar;0
volat;0
volca;0
volem;0
volen;0
voler;0
voleu;0
volta;0
volts;0
volum;0
vomit;0
voraç;0
voral;0
vores;0
voste;0
votar;0
votat;0
vuite;0
vuits;0
xafar;0
xafec;0
xaiar;0
xalar;0
xaloc;0
xampu;0
xapar;0
xapat;0
xapes;0
xarop;0
xarxa;0
xauxa;0
xaval;0
xeres;0
xerif;0
xerpa;0
xicot;0
xicra;0
xifra;0
xines;0
xiula;0
xocar;0
xofer;0
xopar;0
xoriç;0
xucla;0
xufla;0
xumar;0
xumet;0
xurro;0
xutar;0
zebra;0
zefir;0
zenit;0
zeros;0
zigot;0
zombi;0
zones;0
